backend,model,physical_units,concurrency,repetition,requests,throughput_rps,mean_latency_ms,p50_latency_ms,p90_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,error_rate,timestamp_unix
docker,svm,20,1,26,5000,824.611562514,1.189554300,1.245961500,1.308549800,1.320242000,1.346927050,8.058865000,0.000000000,1787851163.202477
docker,svm,20,1,27,5000,802.272425080,1.222589659,1.249634000,1.306373900,1.337540600,1.630426020,7.489916000,0.000000000,1787851192.731529
docker,svm,20,1,28,5000,810.026032836,1.211119071,1.257354000,1.305813400,1.317251100,1.340474070,7.922885000,0.000000000,1787851222.319156
docker,svm,20,1,29,5000,816.304636360,1.201706584,1.250375000,1.303879700,1.317016400,1.344798470,8.990709000,0.000000000,1787851252.113126
docker,svm,20,1,30,5000,801.090505506,1.224090801,1.243021500,1.507372700,1.641241850,1.683246330,7.011916000,0.000000000,1787851281.644833
docker,svm,20,1,31,5000,664.236664508,1.475826374,1.554951500,1.653098300,1.668706000,1.710465870,7.168220000,0.000000000,1787851312.616715
docker,svm,20,1,32,5000,768.157459565,1.276921757,1.277806500,1.488999200,1.624537800,1.669784680,7.765908000,0.000000000,1787851342.589437
docker,svm,20,1,33,5000,775.904692774,1.264254812,1.262569500,1.330359700,1.584559050,1.637160630,7.710316000,0.000000000,1787851372.378720
docker,svm,20,1,34,5000,825.597339575,1.188248930,1.249910500,1.305447800,1.318440150,1.342558090,7.145071000,0.000000000,1787851401.931847
docker,svm,20,1,35,5000,652.070870553,1.502937055,1.580291000,1.652680800,1.667090250,1.699765960,7.599229000,0.000000000,1787851432.278745
docker,svm,20,1,36,5000,790.688574669,1.240438391,1.261736500,1.413778300,1.613254850,1.653288530,8.965238000,0.000000000,1787851462.345010
docker,svm,20,1,37,5000,650.052033527,1.508639236,1.598722000,1.657439600,1.671772450,1.713480440,7.648813000,0.000000000,1787851493.430185
docker,svm,20,1,38,5000,826.823952834,1.186527526,1.240157500,1.304139500,1.315434450,1.342009390,8.261884000,0.000000000,1787851522.932127
docker,svm,20,1,39,5000,796.796443421,1.231180564,1.262108000,1.307980100,1.319588800,1.348446850,8.441354000,0.000000000,1787851552.689557
docker,svm,20,1,40,5000,820.036604194,1.196116296,1.254712000,1.307293700,1.318418850,1.340149030,7.658033000,0.000000000,1787851582.423508
docker,svm,20,1,41,5000,658.133209454,1.489665540,1.588638500,1.648232700,1.661631700,1.694630420,7.735974000,0.000000000,1787851613.209074
docker,svm,20,1,42,5000,793.465417616,1.236395201,1.264350000,1.321766900,1.346758200,1.636803670,7.962551000,0.000000000,1787851642.874014
docker,svm,20,1,43,5000,652.919742034,1.501206330,1.591902500,1.662572700,1.676300500,1.710950770,7.666733000,0.000000000,1787851674.034631
docker,svm,20,1,44,5000,638.491718618,1.533503774,1.613074000,1.665292500,1.679112300,1.715516070,7.052945000,0.000000000,1787851705.357989
docker,svm,20,1,45,5000,660.627389185,1.484003033,1.592079500,1.657808600,1.673928850,1.714150530,6.534164000,0.000000000,1787851736.473300
docker,svm,20,1,46,5000,762.840850230,1.286116226,1.287885000,1.324057900,1.334826300,1.365827930,8.183502000,0.000000000,1787851766.126397
docker,svm,20,1,47,5000,789.615121868,1.242303291,1.261587000,1.306364900,1.316554650,1.340250420,7.004022000,0.000000000,1787851795.306004
docker,svm,20,1,48,5000,791.059628159,1.240251356,1.267617000,1.313495000,1.324801400,1.354793810,8.144967000,0.000000000,1787851824.665500
